City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Andapa,MG,2020-11-02 19:14:16,-14.65,49.65,62.85,85,47,2.28
271,Kozhva,RU,2020-11-02 19:14:16,65.11,57.05,29.8,97,100,9.08
272,Ust-Barguzin,RU,2020-11-02 19:14:16,53.45,108.98,18.84,89,87,4.97
273,Tiksi,RU,2020-11-02 19:14:16,71.69,128.87,-0.33,90,100,5.44
274,Hastings,GB,2020-11-02 19:09:19,50.86,0.57,53.01,61,0,7.0
275,Ulcinj,ME,2020-11-02 19:14:16,41.93,19.22,57.2,87,0,1.12
276,Maragogi,BR,2020-11-02 19:14:16,-9.01,-35.22,80.49,73,80,14.03
277,Zhigansk,RU,2020-11-02 19:14:17,66.77,123.37,-0.4,92,100,21.14
278,Upernavik,GL,2020-11-02 19:14:17,72.79,-56.15,17.1,92,100,7.43
279,Lagoa,PT,2020-11-02 19:14:17,39.05,-27.98,62.08,64,100,13.2
280,Aksu,CN,2020-11-02 19:14:17,41.12,80.26,39.27,63,0,0.92
281,Agua Verde,MX,2020-11-02 19:14:17,22.9,-106.05,89.6,49,5,5.82
282,Dengzhou,CN,2020-11-02 19:14:17,37.81,120.75,48.31,50,0,20.36
283,Nanortalik,GL,2020-11-02 19:14:17,60.14,-45.24,29.75,88,82,9.22
284,Duvan,RU,2020-11-02 19:14:17,55.7,57.9,28.27,95,6,2.82
285,Shimoda,JP,2020-11-02 19:14:17,34.67,138.95,55.0,95,100,8.37
286,Grand-Lahou,CI,2020-11-02 19:14:18,5.14,-5.02,79.18,82,97,5.03
287,Ayr,GB,2020-11-02 19:14:18,55.46,-4.63,48.2,81,75,13.87
288,Yining,CN,2020-11-02 19:14:18,29.04,114.56,53.71,76,5,2.04
289,Hambantota,LK,2020-11-02 19:14:18,6.12,81.12,77.0,100,90,4.7
290,Oktyabrskoye,RU,2020-11-02 19:14:18,43.06,44.74,42.8,93,93,4.47
291,Antofagasta,CL,2020-11-02 19:10:33,-23.65,-70.4,64.4,63,20,14.99
292,Tessalit,ML,2020-11-02 19:14:18,20.2,1.01,77.45,17,100,9.98
293,Nuuk,GL,2020-11-02 19:11:26,64.18,-51.72,24.8,49,75,9.17
294,Gorey,IE,2020-11-02 19:14:19,52.67,-6.29,43.0,81,3,5.99
295,Pochutla,MX,2020-11-02 19:14:19,15.74,-96.47,86.63,57,48,6.42
296,Hearst,CA,2020-11-02 19:14:19,49.68,-83.67,33.8,74,100,12.75
297,Negara,ID,2020-11-02 19:14:19,-8.32,114.6,76.87,83,100,1.25
298,Quatre Cocos,MU,2020-11-02 19:14:19,-20.21,57.76,71.6,68,75,5.82
299,Vila Velha,BR,2020-11-02 19:12:57,-20.33,-40.29,75.2,64,75,17.22
300,Praia,CV,2020-11-02 19:14:19,14.92,-23.51,87.8,45,0,9.17
301,Rock Sound,BS,2020-11-02 19:14:19,24.9,-76.2,80.37,78,100,18.81
302,Birao,CF,2020-11-02 19:14:20,10.28,22.79,81.21,34,28,5.55
303,Namatanai,PG,2020-11-02 19:14:20,-3.67,152.43,80.08,80,4,3.96
304,Duzce,TR,2020-11-02 19:14:20,40.84,31.16,51.17,62,0,2.13
305,Ouargaye,BF,2020-11-02 19:14:20,11.5,0.06,84.25,21,100,3.67
306,Shache,CN,2020-11-02 19:14:20,38.42,77.24,38.03,65,100,1.41
307,Puerto Leguizamo,CO,2020-11-02 19:14:20,-0.19,-74.78,88.39,56,66,3.53
308,Valparaiso,CL,2020-11-02 19:13:47,-33.04,-71.63,59.0,72,40,10.29
309,Chumikan,RU,2020-11-02 19:14:20,54.72,135.31,16.41,96,100,22.12
310,Aloja,LV,2020-11-02 19:14:20,57.77,24.88,46.0,89,100,5.01
311,Tulsa,US,2020-11-02 19:14:20,36.1,-95.9,66.2,22,1,12.75
312,Bridgton,US,2020-11-02 19:14:21,44.05,-70.71,34.0,62,95,14.0
313,Kichera,RU,2020-11-02 19:14:21,55.94,110.1,14.61,77,100,0.69
314,Iskateley,RU,2020-11-02 19:14:21,67.68,53.15,33.49,92,100,15.48
315,Kirakira,SB,2020-11-02 19:14:21,-10.45,161.92,77.2,86,100,4.38
316,Rubtsovsk,RU,2020-11-02 19:14:21,51.5,81.25,34.52,89,100,5.37
317,Nemuro,JP,2020-11-02 19:14:21,43.32,145.57,53.28,87,94,5.99
318,Pavagada,IN,2020-11-02 19:14:21,14.1,77.27,72.05,73,0,2.1
319,Mariestad,SE,2020-11-02 19:14:21,58.71,13.82,57.2,93,90,9.17
320,Kutum,SD,2020-11-02 19:14:22,14.2,24.67,76.64,27,0,17.13
321,Sao Joao Da Barra,BR,2020-11-02 19:14:22,-21.64,-41.05,75.2,50,75,16.11
322,Malakal,SS,2020-11-02 19:14:22,9.53,31.66,79.38,70,71,4.63
323,Camacha,PT,2020-11-02 19:14:22,33.08,-16.33,69.8,77,40,10.29
324,Mecca,SA,2020-11-02 19:11:32,21.43,39.83,80.31,67,0,5.53
325,Alyangula,AU,2020-11-02 19:14:22,-13.85,136.42,69.8,100,75,5.01
326,Tocopilla,CL,2020-11-02 19:11:53,-22.09,-70.2,67.89,47,21,8.41
327,Belmopan,BZ,2020-11-02 19:13:10,17.25,-88.77,86.0,78,40,11.41
328,Mitsamiouli,KM,2020-11-02 19:14:23,-11.38,43.28,77.67,77,2,7.92
329,San Cristobal,VE,2020-11-02 19:14:23,7.77,-72.22,84.2,70,40,8.05
330,Lasa,IT,2020-11-02 19:14:23,46.62,10.7,48.2,81,5,1.12
331,Aklavik,CA,2020-11-02 19:14:23,68.22,-135.01,1.4,77,100,3.36
332,Wang Noi,TH,2020-11-02 19:14:23,14.23,100.72,82.4,74,20,4.7
333,Vestmanna,FO,2020-11-02 19:14:23,62.16,-7.17,44.6,75,40,18.34
334,Moranbah,AU,2020-11-02 19:14:23,-22.0,148.05,69.91,83,39,17.54
335,Naze,JP,2020-11-02 19:14:23,28.37,129.48,75.2,78,75,20.8
336,Souillac,MU,2020-11-02 19:14:24,-20.52,57.52,71.6,68,75,5.82
337,Cabinda,AO,2020-11-02 19:14:24,-5.55,12.2,78.67,85,91,7.9
338,Tukrah,LY,2020-11-02 19:14:24,32.53,20.58,68.95,66,29,10.02
339,Faanui,PF,2020-11-02 19:14:24,-16.48,-151.75,79.38,78,0,16.46
340,Biltine,TD,2020-11-02 19:14:24,14.53,20.92,89.24,20,86,15.75
341,Praia Da Vitoria,PT,2020-11-02 19:14:24,38.73,-27.07,64.4,93,75,13.49
342,Monrovia,LR,2020-11-02 19:11:46,6.3,-10.8,79.95,82,69,5.32
343,Inhambane,MZ,2020-11-02 19:14:24,-23.86,35.38,75.2,78,20,3.36
344,Mount Isa,AU,2020-11-02 19:14:24,-20.73,139.5,73.4,20,0,5.82
345,Pacific Grove,US,2020-11-02 19:14:25,36.62,-121.92,69.01,55,1,5.53
346,Kenai,US,2020-11-02 19:14:25,60.55,-151.26,26.01,27,1,28.86
347,Hopelchen,MX,2020-11-02 19:14:25,19.77,-89.85,80.6,83,75,11.41
348,Fortuna,US,2020-11-02 19:10:13,40.6,-124.16,59.0,62,1,3.96
349,Atar,MR,2020-11-02 19:11:00,20.52,-13.05,93.2,23,100,6.93
350,Kisesa,TZ,2020-11-02 19:14:25,-3.08,34.15,75.61,41,40,5.7
351,Reconquista,AR,2020-11-02 19:14:25,-29.15,-59.65,80.28,33,0,5.99
352,Westport,US,2020-11-02 19:11:08,41.14,-73.36,44.6,36,75,25.28
353,Kavaratti,IN,2020-11-02 19:14:26,10.57,72.64,82.47,69,0,5.21
354,Padang,ID,2020-11-02 19:14:26,-0.95,100.35,77.65,77,100,4.63
355,Lavrentiya,RU,2020-11-02 19:14:26,65.58,-171.0,19.47,88,0,4.38
356,Pak Phanang,TH,2020-11-02 19:14:26,8.35,100.2,80.76,77,0,4.36
357,Aripuana,BR,2020-11-02 19:14:26,-9.17,-60.63,86.81,61,100,3.69
358,Constitucion,CL,2020-11-02 19:14:26,-35.33,-72.42,60.98,70,75,11.86
359,Tazovskiy,RU,2020-11-02 19:10:35,67.47,78.7,19.11,97,100,12.75
360,Villaviciosa,ES,2020-11-02 19:14:27,43.48,-5.44,59.0,73,100,1.77
361,Orodara,BF,2020-11-02 19:14:27,10.95,-4.93,87.8,45,12,4.7
362,College,US,2020-11-02 19:14:27,64.86,-147.8,-7.6,76,90,4.7
363,Merauke,ID,2020-11-02 19:14:27,-8.47,140.33,80.55,82,100,10.49
364,Goryachegorsk,RU,2020-11-02 19:14:27,55.41,88.92,26.17,97,98,5.06
365,Nha Trang,VN,2020-11-02 19:14:27,12.25,109.18,80.6,69,40,4.7
366,Coahuayana,MX,2020-11-02 19:14:27,18.73,-103.68,92.57,39,0,3.47
367,Acapulco,MX,2020-11-02 19:14:28,16.86,-99.89,86.0,74,20,11.41
368,Bogalusa,US,2020-11-02 19:14:28,30.79,-89.85,64.4,27,1,11.41
369,Pemangkat,ID,2020-11-02 19:14:28,1.17,108.97,77.7,88,100,4.7
370,Calderitas,MX,2020-11-02 19:14:28,18.55,-88.25,84.2,70,40,10.29
371,Opuwo,NA,2020-11-02 19:14:28,-18.06,13.84,73.17,20,38,9.84
372,Smolenka,RU,2020-11-02 19:14:28,52.14,113.5,8.6,78,0,4.47
373,Glendive,US,2020-11-02 19:14:28,47.11,-104.71,62.6,33,1,12.75
374,Southbridge,US,2020-11-02 19:10:20,42.08,-72.03,37.0,38,100,1.99
375,Ossora,RU,2020-11-02 19:14:29,59.24,163.07,30.76,96,33,4.5
376,Puerto Ayacucho,VE,2020-11-02 19:14:29,5.66,-67.62,87.03,64,69,4.83
377,Simdega,IN,2020-11-02 19:14:29,22.62,84.52,67.46,54,0,4.68
378,Sundsvall,SE,2020-11-02 19:11:42,62.39,17.31,50.0,81,71,5.82
379,Nhulunbuy,AU,2020-11-02 19:14:29,-12.23,136.77,73.4,94,70,5.12
380,Pajan,EC,2020-11-02 19:14:29,-1.57,-80.42,91.54,37,37,4.23
381,Luanda,AO,2020-11-02 19:12:31,-8.84,13.23,78.8,83,20,6.93
382,Progreso,MX,2020-11-02 19:14:30,21.28,-89.67,78.01,83,90,9.17
383,Madimba,TZ,2020-11-02 19:14:30,-10.4,40.33,73.4,83,20,8.37
384,Cartagena Del Chaira,CO,2020-11-02 19:14:30,1.33,-74.84,86.76,66,77,2.39
385,Saint-Joseph,RE,2020-11-02 19:14:30,-21.37,55.62,73.4,53,90,8.05
386,Iqaluit,CA,2020-11-02 19:14:30,63.75,-68.51,17.6,67,75,6.93
387,Vertientes,CU,2020-11-02 19:14:30,21.26,-78.15,84.2,70,75,14.99
388,Didsbury,GB,2020-11-02 19:14:30,53.42,-2.23,50.0,76,100,13.87
389,Rolleston,NZ,2020-11-02 19:14:30,-43.58,172.38,55.0,81,100,9.17
390,Tafresh,IR,2020-11-02 19:14:31,34.69,50.01,49.87,41,52,3.56
391,Marzuq,YE,2020-11-02 19:14:31,14.4,46.47,63.91,28,0,2.06
392,Bajil,YE,2020-11-02 19:14:31,15.06,43.29,81.59,55,0,8.23
393,Pueblo Nuevo,MX,2020-11-02 19:14:31,23.38,-105.38,76.71,21,0,5.26
394,Uivar,RO,2020-11-02 19:14:31,45.66,20.91,55.0,100,90,6.93
395,Sheridan,US,2020-11-02 19:14:20,44.83,-106.92,72.0,36,1,5.82
396,Ende,ID,2020-11-02 19:14:31,-8.84,121.66,77.9,78,99,0.87
397,Gao,ML,2020-11-02 19:14:31,16.64,1.64,82.76,15,0,9.55
398,Mogadishu,SO,2020-11-02 19:10:51,2.04,45.34,79.66,81,0,9.17
399,Touros,BR,2020-11-02 19:14:31,-5.2,-35.46,84.2,70,40,18.34
400,Pangnirtung,CA,2020-11-02 19:11:09,66.15,-65.71,17.6,48,75,6.93
401,Barsovo,RU,2020-11-02 19:14:32,61.17,73.17,24.8,100,75,6.71
402,Alhandra,BR,2020-11-02 19:14:32,-7.44,-34.91,84.2,70,75,11.41
403,Ornskoldsvik,SE,2020-11-02 19:14:32,63.29,18.72,48.2,100,0,4.7
404,Betsiamites,CA,2020-11-02 19:14:32,48.94,-68.65,33.8,95,90,14.99
405,Varna,BG,2020-11-02 19:14:32,43.22,27.92,46.4,87,0,3.36
406,Irkutsk,RU,2020-11-02 19:14:32,52.3,104.3,15.8,100,0,4.47
407,Saldanha,ZA,2020-11-02 19:14:32,-33.01,17.94,75.2,33,67,5.82
408,Muli,MV,2020-11-02 19:14:33,2.92,73.57,82.54,73,16,7.9
409,Puerto Colombia,CO,2020-11-02 19:14:33,10.99,-74.95,89.6,62,40,5.82
410,Burns Lake,CA,2020-11-02 19:14:33,54.23,-125.75,46.4,75,100,3.36
411,Elizabeth City,US,2020-11-02 19:10:36,36.29,-76.25,51.01,40,0,11.01
412,Ghanzi,BW,2020-11-02 19:14:33,-21.57,21.78,72.57,57,100,13.62
413,Stykkisholmur,IS,2020-11-02 19:14:33,65.08,-22.73,38.21,78,100,19.06
414,Salinopolis,BR,2020-11-02 19:14:33,-0.61,-47.36,85.15,66,0,10.87
415,Lithgow,AU,2020-11-02 19:14:33,-33.48,150.15,51.01,94,0,0.11
416,Mbandaka,CD,2020-11-02 19:14:34,0.05,18.26,73.78,87,100,2.13
417,Constantine,DZ,2020-11-02 19:14:34,36.37,6.61,64.4,45,0,2.24
418,Ozark,US,2020-11-02 19:12:26,37.02,-93.21,61.0,32,0,9.51
419,Gafargaon,BD,2020-11-02 19:14:34,24.43,90.57,80.6,74,40,2.66
420,Faya,SA,2020-11-02 19:14:34,18.39,42.45,62.6,77,0,2.33
421,Phan Thiet,VN,2020-11-02 19:14:34,10.93,108.1,76.01,83,100,3.24
422,Port Keats,AU,2020-11-02 19:11:06,-14.25,129.55,82.92,76,70,8.19
423,Makakilo City,US,2020-11-02 19:10:48,21.35,-158.09,75.2,78,1,3.36
424,Markova,UA,2020-11-02 19:14:34,48.68,24.41,46.4,87,75,2.24
425,Wattegama,LK,2020-11-02 19:14:35,6.8,81.48,77.0,100,90,4.7
426,Vigrestad,NO,2020-11-02 19:14:35,58.57,5.7,46.0,99,77,17.6
427,Jaromerice Nad Rokytnou,CZ,2020-11-02 19:14:35,49.09,15.89,57.2,93,0,9.17
428,Maroantsetra,MG,2020-11-02 19:14:35,-15.43,49.73,69.89,78,25,2.98
429,Pyapon,MM,2020-11-02 19:14:35,16.28,95.68,76.06,92,0,4.32
430,Opopeo,MX,2020-11-02 19:14:35,19.4,-101.6,66.0,41,11,5.01
431,Esna,EG,2020-11-02 19:14:35,25.29,32.55,78.8,47,0,5.82
432,Arkhangelsk,RU,2020-11-02 19:14:36,64.54,40.54,28.4,92,75,13.42
433,Nizwa,OM,2020-11-02 19:14:36,22.93,57.53,63.23,29,0,1.95
434,Kahului,US,2020-11-02 19:14:36,20.89,-156.47,80.6,69,75,9.17
435,Bara,NG,2020-11-02 19:14:36,10.37,10.73,81.21,31,100,7.7
436,Arona,ES,2020-11-02 19:14:36,28.1,-16.68,73.99,69,20,20.8
437,Olinda,BR,2020-11-02 19:12:38,-8.01,-34.86,84.2,66,40,11.41
438,Ituiutaba,BR,2020-11-02 19:14:36,-18.97,-49.47,86.11,28,23,10.51
439,Puerto Penasco,MX,2020-11-02 19:13:28,31.32,-113.53,83.21,36,93,2.53
440,Karratha,AU,2020-11-02 19:14:36,-20.74,116.85,67.5,53,0,10.6
441,Dortyol,TR,2020-11-02 19:14:37,36.86,36.23,68.0,74,41,10.0
442,Itarema,BR,2020-11-02 19:14:37,-2.92,-39.92,84.58,65,0,14.63
443,Ignalina,LT,2020-11-02 19:14:37,55.35,26.17,43.65,84,100,10.11
444,Soddy-Daisy,US,2020-11-02 19:14:37,35.24,-85.19,54.0,26,0,4.0
445,Ibra,OM,2020-11-02 19:14:37,22.69,58.53,60.46,39,0,1.41
446,Santa Marta,CO,2020-11-02 19:11:38,11.24,-74.2,87.01,66,94,3.56
447,Mapiri,BO,2020-11-02 19:11:07,-15.25,-68.17,85.48,31,38,4.16
448,Shush,IR,2020-11-02 19:14:37,32.19,48.24,69.13,23,0,5.84
449,Saint-Pierre,RE,2020-11-02 19:11:19,-21.34,55.48,73.4,56,90,6.93
450,Cedro,BR,2020-11-02 19:14:38,-6.61,-39.06,95.16,33,92,2.55
451,Guanare,VE,2020-11-02 19:14:38,9.04,-69.74,86.7,64,5,2.8
452,Svetlogorsk,BY,2020-11-02 19:14:38,52.63,29.73,40.8,93,34,2.35
453,Broome,US,2020-11-02 19:14:38,42.25,-75.83,37.0,58,75,12.75
454,Kananga,CD,2020-11-02 19:14:38,-5.9,22.42,70.72,95,100,2.26
455,Kawalu,ID,2020-11-02 19:14:38,-7.38,108.21,71.46,91,88,2.71
456,Beringovskiy,RU,2020-11-02 19:14:38,63.05,179.32,24.35,93,37,3.49
457,Russell,US,2020-11-02 19:14:38,32.35,-85.2,62.01,25,1,8.05
458,Toguchin,RU,2020-11-02 19:14:38,55.24,84.39,28.17,97,100,4.23
459,Yashkul,RU,2020-11-02 19:14:39,46.17,45.34,54.27,59,4,4.07
460,Prince George,CA,2020-11-02 19:14:39,53.92,-122.75,53.01,53,90,25.28
461,Wamba,NG,2020-11-02 19:14:39,8.93,8.6,76.93,45,99,2.08
462,Muros,ES,2020-11-02 19:14:39,42.78,-9.06,54.0,84,97,7.2
463,Talnakh,RU,2020-11-02 19:10:07,69.49,88.4,15.8,92,100,2.24
464,Norsup,VU,2020-11-02 19:14:39,-16.07,167.38,77.0,94,75,3.0
465,Hailar,CN,2020-11-02 19:14:39,49.2,119.7,12.51,86,0,10.76
466,Timbiras,BR,2020-11-02 19:14:39,-4.26,-43.94,86.86,58,100,5.01
467,Paciran,ID,2020-11-02 19:14:39,-6.88,112.38,78.89,83,100,8.16
468,Porto Novo,BJ,2020-11-02 19:14:39,6.5,2.6,79.75,79,100,4.88
469,Yeppoon,AU,2020-11-02 19:14:40,-23.13,150.73,71.6,73,75,8.05
470,Hoquiam,US,2020-11-02 19:11:23,46.98,-123.89,54.0,93,1,4.7
471,Waipawa,NZ,2020-11-02 19:14:40,-41.41,175.52,51.8,87,100,3.36
472,Batangafo,CF,2020-11-02 19:14:40,7.3,18.28,75.92,78,98,1.99
473,Shumskiy,RU,2020-11-02 19:14:40,54.83,99.13,32.86,89,100,3.58
474,Alexandria,EG,2020-11-02 19:13:04,31.22,29.96,73.4,56,20,8.05
475,Kristianstad,SE,2020-11-02 19:14:40,56.03,14.15,62.6,82,23,14.56
476,Mandalgovi,MN,2020-11-02 19:14:40,45.76,106.27,23.18,79,0,5.57
477,Yubari,JP,2020-11-02 19:14:41,43.04,141.96,39.99,93,75,1.12
478,Isangel,VU,2020-11-02 19:14:41,-19.55,169.27,76.71,85,100,16.44
479,San Jose,US,2020-11-02 19:10:37,37.34,-121.89,79.0,52,90,2.17
480,Aranos,NA,2020-11-02 19:14:41,-24.13,19.12,71.22,54,100,6.73
481,Kudahuvadhoo,MV,2020-11-02 19:14:41,2.67,72.89,82.49,74,69,9.42
482,Bafra,TR,2020-11-02 19:14:41,41.57,35.91,51.8,81,0,3.36
483,Krasnoselkup,RU,2020-11-02 19:14:41,65.7,82.47,17.17,97,90,12.77
484,Canutama,BR,2020-11-02 19:14:42,-6.53,-64.38,93.42,44,97,2.91
485,Darlowo,PL,2020-11-02 19:14:42,54.42,16.41,61.0,93,100,16.51
486,San Ignacio,BZ,2020-11-02 19:14:42,17.16,-89.07,78.8,78,40,11.41
487,Port Blair,IN,2020-11-02 19:10:36,11.67,92.75,80.26,82,100,4.68
488,Danville,US,2020-11-02 19:14:42,36.59,-79.39,53.01,25,1,14.99
489,Gat,IL,2020-11-02 19:14:42,31.61,34.76,72.0,89,9,2.39
490,Nouadhibou,MR,2020-11-02 19:14:42,20.93,-17.03,73.4,60,3,10.29
491,Severnyy,RU,2020-11-02 19:14:42,50.68,36.55,50.0,93,75,4.47
492,Kongolo,CD,2020-11-02 19:14:42,-5.38,27.0,72.1,90,67,2.89
493,Carmen,MX,2020-11-02 19:14:42,18.63,-91.83,82.4,74,40,13.87
494,Tucumcari,US,2020-11-02 19:09:48,35.17,-103.72,66.2,34,1,18.34
495,Dauphin,CA,2020-11-02 19:14:43,51.15,-100.05,60.8,63,1,13.87
496,Jining,CN,2020-11-02 19:14:43,35.41,116.58,42.48,51,0,3.24
497,Teya,RU,2020-11-02 19:14:43,60.38,92.63,23.52,95,93,6.44
498,Jedrzejow,PL,2020-11-02 19:14:43,50.64,20.3,53.01,99,100,3.0
499,Okha,RU,2020-11-02 19:14:43,53.57,142.95,32.58,94,0,11.81
500,Mankono,CI,2020-11-02 19:14:43,8.06,-6.19,77.97,72,95,3.22
501,Sulangan,PH,2020-11-02 19:14:44,11.14,123.72,82.83,73,100,4.97
502,Ulladulla,AU,2020-11-02 19:14:44,-35.35,150.47,53.6,100,18,6.93
503,Sao Joaquim,BR,2020-11-02 19:14:44,-28.29,-49.93,59.38,61,78,3.58
504,Komsomolskiy,UZ,2020-11-02 19:14:44,40.43,71.72,44.6,42,0,6.93
505,Ximei,CN,2020-11-02 19:14:44,24.96,118.38,71.6,68,75,13.42
506,Kerrville,US,2020-11-02 19:14:44,30.05,-99.14,72.0,19,1,6.69
507,Kalianget,ID,2020-11-02 19:14:44,-7.05,113.93,81.64,72,100,2.77
508,Evensk,RU,2020-11-02 19:14:44,61.95,159.23,25.18,97,99,4.72
509,Road Town,VG,2020-11-02 19:14:11,18.42,-64.62,86.0,70,40,11.41
510,Cervo,ES,2020-11-02 19:14:44,43.67,-7.41,50.0,93,100,6.04
511,Abu Zabad,SD,2020-11-02 19:14:45,12.35,29.25,86.92,25,0,11.32
512,Samarai,PG,2020-11-02 19:14:45,-10.62,150.67,81.45,81,26,8.39
513,Mersing,MY,2020-11-02 19:14:45,2.43,103.84,77.0,94,100,4.7
514,Cabra,ES,2020-11-02 19:14:45,37.47,-4.44,66.2,63,0,1.79
515,Vanderhoof,CA,2020-11-02 19:14:45,54.02,-124.02,48.27,66,100,1.99
516,Birjand,IR,2020-11-02 19:14:45,32.87,59.22,46.4,11,0,6.93
517,Mareeba,AU,2020-11-02 19:14:45,-17.0,145.43,75.2,83,29,5.82
518,Thinadhoo,MV,2020-11-02 19:11:48,0.53,72.93,82.87,74,100,8.05
519,Prince Albert,CA,2020-11-02 19:14:45,53.2,-105.77,44.6,65,75,4.7
520,Embu,BR,2020-11-02 19:13:25,-23.65,-46.85,64.4,55,40,17.22
521,Tabuk,PH,2020-11-02 19:14:46,17.42,121.44,73.54,92,100,4.79
522,Cap Malheureux,MU,2020-11-02 19:14:46,-19.98,57.61,69.01,69,1,3.0
523,Coihaique,CL,2020-11-02 19:14:46,-45.58,-72.07,64.4,52,0,9.17
524,Anadyr,RU,2020-11-02 19:14:46,64.75,177.48,15.8,85,75,6.71
525,Shakawe,BW,2020-11-02 19:14:46,-18.37,21.85,77.0,35,54,5.68
526,Dabat,ET,2020-11-02 19:14:46,12.98,37.77,55.78,66,6,1.63
527,Yumen,CN,2020-11-02 19:14:46,40.28,97.2,34.93,70,0,7.78
528,Saquena,PE,2020-11-02 19:14:46,-4.67,-73.52,92.1,45,100,0.98
529,Bubaque,GW,2020-11-02 19:14:47,11.28,-15.83,84.79,71,0,12.59
530,Yerbogachen,RU,2020-11-02 19:14:47,61.28,108.01,22.68,97,100,10.27
531,Mets Masrik,AM,2020-11-02 19:14:47,40.22,45.77,47.79,53,100,6.69
532,Frontera,MX,2020-11-02 19:14:47,26.93,-101.45,67.24,48,48,6.24
533,Garissa,KE,2020-11-02 19:14:47,-0.45,39.64,80.91,62,80,19.48
534,Along,IN,2020-11-02 19:14:47,28.17,94.77,65.17,89,46,1.14
535,Shahrud,IR,2020-11-02 19:14:47,36.42,54.98,58.08,35,100,2.1
536,Dingle,PH,2020-11-02 19:14:47,11.0,122.67,75.51,88,100,4.56
537,Paamiut,GL,2020-11-02 19:09:57,61.99,-49.67,30.09,82,100,15.43
538,High Prairie,CA,2020-11-02 19:14:48,55.43,-116.49,46.4,65,100,2.24
539,Portland,US,2020-11-02 19:09:52,45.52,-122.68,61.0,60,0,0.11
540,Ippy,CF,2020-11-02 19:14:48,6.27,21.22,72.5,91,100,3.02
541,Ponta Delgada,PT,2020-11-02 19:14:48,37.73,-25.67,62.6,67,20,9.17
542,Chik,RU,2020-11-02 19:14:48,54.99,82.43,30.2,92,90,6.71
